Age,Annual_Income,Spending_Score,Savings,Loan_Amount,Gender,City,Education,Marital_Status,Profession
62,40773,75,28228,296589,Female,Chennai,High School,Divorced,Teacher
59,77295,63,116152,195219,Female,Chennai,Master,Single,Teacher
26,53939,79,9882,170172,Female,Chennai,Bachelor,Single,Teacher
66,68599,66,148340,81974,Male,Chennai,PhD,Married,Business
50,26114,96,71846,126049,Female,Chennai,High School,Divorced,Teacher
53,118475,40,25463,184871,Female,Mumbai,High School,Single,Teacher
53,140370,13,77789,67716,Male,Bangalore,PhD,Single,Other
35,32818,17,86940,34884,Female,Ahmedabad,PhD,Divorced,Other
26,29335,15,181386,6796,Female,Chennai,High School,Divorced,Other
46,128355,33,10827,148233,Male,Ahmedabad,PhD,Single,Teacher
67,75008,16,165134,72713,Female,Mumbai,Bachelor,Married,Teacher
31,91745,13,91690,118796,Female,Ahmedabad,Master,Married,Other
42,63148,86,139312,43577,Female,Mumbai,Bachelor,Divorced,Engineer
32,145373,23,129743,59765,Male,Delhi,High School,Divorced,Engineer
23,23577,36,2585,29841,Female,Bangalore,Bachelor,Married,Doctor
59,93916,43,53532,30498,Male,Delhi,High School,Married,Business
46,24076,50,142613,113567,Male,Mumbai,Bachelor,Married,Business
32,52925,74,6427,226717,Male,Delhi,High School,Married,Doctor
46,126081,81,93283,240352,Female,Mumbai,PhD,Married,Other
21,71869,94,82156,117642,Female,Delhi,Bachelor,Divorced,Other
35,79314,13,10033,213783,Female,Mumbai,High School,Divorced,Teacher
67,61205,30,163142,72229,Female,Bangalore,PhD,Divorced,Business
66,31095,57,113458,68914,Male,Bangalore,High School,Divorced,Teacher
61,133583,30,129767,187275,Female,Bangalore,Bachelor,Single,Teacher
56,104715,71,181176,229874,Female,Mumbai,Bachelor,Married,Business
33,125504,10,13199,281982,Male,Ahmedabad,High School,Married,Other
28,76680,99,144848,106224,Female,Delhi,PhD,Divorced,Engineer
31,48400,66,154799,91765,Male,Delhi,Master,Married,Other
20,104297,94,3931,74703,Male,Delhi,High School,Single,Other
68,133151,83,81379,158687,Male,Delhi,High School,Single,Teacher
67,127345,39,188265,43907,Male,Bangalore,Master,Single,Teacher
59,87346,37,6699,201115,Female,Ahmedabad,High School,Divorced,Teacher
55,107110,3,189861,189248,Male,Delhi,Bachelor,Married,Business
62,140120,89,159393,38330,Male,Ahmedabad,Bachelor,Single,Business
59,48562,34,62032,184217,Female,Mumbai,PhD,Single,Doctor
35,60663,86,8636,60244,Male,Mumbai,Master,Married,Teacher
37,38510,38,68396,208600,Male,Delhi,High School,Married,Business
65,81608,14,121249,213826,Female,Chennai,Bachelor,Single,Doctor
42,92489,64,116618,45564,Male,Bangalore,High School,Single,Teacher
55,72182,39,15989,231939,Female,Delhi,Master,Married,Teacher
30,124627,54,52086,108963,Female,Bangalore,Bachelor,Divorced,Engineer
21,107667,2,37062,220963,Male,Delhi,Master,Married,Business
31,46883,96,194197,185568,Female,Bangalore,High School,Divorced,Doctor
50,123909,43,31398,126299,Male,Chennai,PhD,Single,Teacher
45,91427,53,71283,125972,Female,Chennai,High School,Divorced,Business
69,55844,3,103696,67469,Female,Mumbai,High School,Divorced,Doctor
54,38728,41,71774,269860,Male,Delhi,Master,Single,Engineer
25,118923,8,3834,168433,Male,Chennai,Bachelor,Single,Doctor
61,31094,90,49203,32254,Female,Chennai,Master,Divorced,Teacher
51,22407,96,46676,108964,Male,Delhi,Bachelor,Married,Other
61,75412,75,27230,114623,Male,Delhi,High School,Married,Other
22,32644,63,73652,288421,Male,Mumbai,High School,Single,Engineer
22,121308,65,69464,22503,Female,Chennai,PhD,Single,Teacher
48,105834,79,94715,105566,Male,Bangalore,PhD,Married,Teacher
62,128982,4,154206,251502,Female,Delhi,Master,Married,Business
26,80746,68,9190,168307,Female,Delhi,Bachelor,Single,Other
59,72748,92,90364,157759,Female,Delhi,PhD,Married,Business
49,79021,10,136422,184481,Male,Delhi,PhD,Divorced,Teacher
50,82651,75,35055,114264,Male,Chennai,High School,Single,Engineer
20,56807,50,175758,144850,Male,Bangalore,High School,Divorced,Other
47,54072,23,82572,165855,Male,Mumbai,Master,Divorced,Business
67,58398,61,160772,214982,Male,Ahmedabad,Master,Divorced,Engineer
29,48669,47,73146,50596,Male,Chennai,Bachelor,Divorced,Teacher
46,50161,3,108554,134739,Female,Chennai,PhD,Married,Doctor
20,27282,17,161492,24733,Female,Ahmedabad,High School,Single,Doctor
43,46539,22,26177,114082,Male,Ahmedabad,Bachelor,Married,Other
47,23307,91,94386,17372,Female,Delhi,PhD,Divorced,Engineer
26,37745,16,171723,116950,Female,Bangalore,Bachelor,Divorced,Business
43,59433,80,55339,189017,Female,Chennai,Bachelor,Divorced,Engineer
19,122598,3,50282,78353,Male,Chennai,Master,Divorced,Other
20,54555,52,173142,89757,Female,Mumbai,PhD,Single,Teacher
63,21073,33,93683,200755,Female,Ahmedabad,Bachelor,Single,Engineer
21,52683,42,192775,264923,Female,Ahmedabad,Bachelor,Single,Other
42,45741,2,102038,119687,Male,Chennai,Bachelor,Divorced,Other
68,42286,39,157478,253146,Female,Ahmedabad,Master,Divorced,Business
30,23599,46,59009,264739,Male,Delhi,Master,Single,Teacher
56,148513,48,2066,154297,Male,Mumbai,High School,Single,Engineer
61,47293,27,53940,63546,Male,Chennai,Master,Single,Other
52,35389,15,51469,256126,Male,Mumbai,Master,Married,Teacher
40,129649,7,115972,13064,Female,Delhi,PhD,Divorced,Business
26,32318,57,155422,108073,Female,Mumbai,PhD,Single,Other
19,68875,42,136186,201924,Female,Ahmedabad,Bachelor,Single,Business
58,23055,9,112138,223061,Female,Chennai,High School,Divorced,Teacher
61,141164,6,181271,37195,Female,Mumbai,Master,Married,Business
48,102579,57,125648,267347,Female,Bangalore,PhD,Divorced,Engineer
61,26320,76,66133,274604,Female,Chennai,High School,Single,Business
64,124817,30,22245,123463,Female,Mumbai,PhD,Single,Doctor
19,24642,55,109574,229128,Male,Chennai,Bachelor,Married,Doctor
49,112694,84,44266,127268,Male,Mumbai,Master,Married,Doctor
35,29321,84,90762,190782,Female,Mumbai,Bachelor,Divorced,Doctor
30,99968,54,144667,140427,Male,Ahmedabad,Bachelor,Single,Engineer
63,108293,27,94254,36935,Male,Mumbai,PhD,Married,Other
22,79618,84,40218,122739,Male,Bangalore,High School,Single,Doctor
59,122770,59,157215,7663,Female,Ahmedabad,Master,Married,Doctor
61,148099,7,178250,177463,Male,Bangalore,High School,Married,Other
27,46044,40,8787,223070,Male,Bangalore,Bachelor,Single,Doctor
60,41971,94,196589,183884,Female,Delhi,Master,Single,Other
42,144982,72,46286,195934,Female,Bangalore,Bachelor,Divorced,Doctor
51,129762,2,1081,15318,Female,Mumbai,PhD,Divorced,Other
54,134183,14,4005,253925,Male,Chennai,High School,Divorced,Other
47,137159,10,74944,190003,Male,Ahmedabad,High School,Single,Teacher
24,149338,50,132406,115723,Female,Ahmedabad,Bachelor,Married,Business
23,45727,18,124438,215865,Female,Ahmedabad,High School,Divorced,Other
20,42559,18,77639,159855,Female,Chennai,High School,Single,Doctor
30,93820,16,59217,41902,Female,Bangalore,Bachelor,Divorced,Engineer
20,129062,52,108248,224286,Female,Delhi,Master,Divorced,Other
43,103201,69,111257,172611,Male,Mumbai,PhD,Divorced,Doctor
41,47476,52,26169,216919,Female,Ahmedabad,Master,Married,Other
23,148901,31,110247,204865,Male,Mumbai,Master,Single,Teacher
60,82683,84,155524,51543,Female,Bangalore,PhD,Married,Engineer
66,30991,23,158326,16398,Male,Delhi,Bachelor,Divorced,Engineer
59,105097,96,58110,231806,Male,Ahmedabad,Bachelor,Divorced,Doctor
29,140355,42,58253,223380,Female,Bangalore,PhD,Married,Business
66,90047,81,76210,266617,Male,Delhi,High School,Divorced,Teacher
53,30796,62,83702,114809,Male,Ahmedabad,Master,Divorced,Business
19,23881,77,93246,55396,Female,Bangalore,High School,Married,Engineer
28,35668,50,152042,115583,Male,Mumbai,Bachelor,Single,Engineer
56,120717,77,135866,71193,Male,Chennai,Master,Divorced,Business
51,54312,81,30184,25840,Male,Ahmedabad,Bachelor,Divorced,Other
43,48106,15,112178,191292,Female,Delhi,PhD,Single,Business
35,112758,90,39365,226039,Female,Delhi,PhD,Married,Business
38,35729,44,32217,163691,Male,Chennai,High School,Married,Other
53,149354,92,6051,103119,Male,Chennai,High School,Divorced,Other
57,90320,42,83662,85061,Female,Bangalore,Bachelor,Divorced,Other
69,74913,45,144947,50384,Female,Chennai,Bachelor,Married,Teacher
63,77026,94,70891,129679,Male,Ahmedabad,PhD,Divorced,Engineer
61,79402,35,152064,297061,Male,Chennai,Master,Married,Engineer
39,141649,22,118959,93155,Male,Ahmedabad,PhD,Married,Other
47,123930,74,183734,75071,Female,Mumbai,Bachelor,Married,Other
67,57282,75,107589,85116,Male,Chennai,PhD,Divorced,Teacher
60,119449,38,59475,72512,Male,Mumbai,High School,Married,Teacher
47,94638,97,32074,193161,Male,Delhi,High School,Single,Doctor
25,129802,70,69052,123880,Female,Chennai,Bachelor,Single,Business
51,58218,64,23622,52055,Male,Delhi,PhD,Married,Engineer
64,37950,7,115778,268081,Male,Mumbai,Bachelor,Single,Engineer
26,79739,44,114707,266049,Male,Delhi,Master,Married,Teacher
68,137693,76,199087,223588,Female,Mumbai,High School,Divorced,Business
37,24507,7,93543,284817,Male,Bangalore,PhD,Divorced,Teacher
57,66303,66,41982,107974,Male,Mumbai,High School,Divorced,Doctor
42,122552,60,191141,252910,Female,Bangalore,PhD,Married,Doctor
36,99059,1,177150,184654,Male,Delhi,High School,Married,Doctor
22,44667,62,118993,193928,Female,Mumbai,Bachelor,Single,Teacher
28,23992,87,182945,17953,Female,Bangalore,High School,Single,Business
32,126826,89,64798,72052,Female,Mumbai,PhD,Divorced,Other
25,93563,18,190856,182412,Female,Ahmedabad,Bachelor,Married,Engineer
36,107680,7,153908,48042,Female,Ahmedabad,PhD,Single,Other
40,45530,54,69083,162579,Female,Delhi,Master,Divorced,Business
44,130276,67,104227,129765,Male,Ahmedabad,PhD,Married,Teacher
57,35305,93,29130,138425,Female,Chennai,PhD,Single,Teacher
49,129097,10,181047,279143,Male,Bangalore,Bachelor,Single,Teacher
43,142733,61,66995,68134,Female,Chennai,PhD,Single,Doctor
44,72129,59,68772,221321,Male,Ahmedabad,Master,Single,Doctor
36,107267,59,152902,209901,Male,Delhi,Master,Divorced,Doctor
67,106209,69,67116,75086,Female,Chennai,Bachelor,Divorced,Other
59,118833,63,146511,50248,Male,Delhi,Master,Single,Engineer
46,72044,98,136787,263945,Male,Mumbai,Bachelor,Married,Teacher
56,111378,8,158179,201906,Female,Chennai,High School,Married,Teacher
58,109363,78,44394,172956,Male,Mumbai,PhD,Married,Other
50,78817,55,94103,12647,Male,Chennai,PhD,Divorced,Engineer
36,123038,6,39665,73079,Female,Bangalore,PhD,Married,Engineer
54,66666,1,164497,221851,Male,Delhi,PhD,Married,Other
36,46173,56,191946,206386,Male,Mumbai,Bachelor,Married,Teacher
50,38909,97,173504,85094,Female,Ahmedabad,PhD,Married,Business
64,83967,75,131753,58546,Male,Chennai,Master,Divorced,Business
33,51007,88,176021,297177,Male,Mumbai,Master,Married,Engineer
40,32985,10,85360,251047,Female,Chennai,High School,Single,Engineer
24,138449,23,109889,265993,Male,Chennai,Bachelor,Divorced,Teacher
43,42525,16,89604,36000,Female,Chennai,High School,Married,Engineer
49,132293,16,135741,77113,Female,Mumbai,PhD,Single,Other
29,121046,56,80918,148701,Male,Mumbai,Master,Divorced,Business
25,57403,95,147508,242478,Male,Chennai,Bachelor,Single,Business
22,57193,6,168102,131956,Female,Ahmedabad,Master,Married,Engineer
59,126965,30,5638,231371,Female,Delhi,Bachelor,Married,Other
45,23830,63,58000,205544,Female,Chennai,High School,Married,Engineer
22,76144,1,10251,104294,Female,Ahmedabad,PhD,Single,Engineer
66,20533,51,141020,101155,Male,Delhi,High School,Divorced,Other
43,132554,89,53647,274865,Female,Chennai,PhD,Single,Other
22,40946,46,89414,116870,Male,Delhi,Master,Single,Doctor
39,43504,21,197795,72714,Male,Chennai,High School,Single,Business
32,130551,99,58245,100166,Male,Mumbai,High School,Married,Engineer
30,75715,38,151170,116992,Male,Chennai,Master,Single,Teacher
45,48255,69,139480,276891,Male,Chennai,Master,Single,Engineer
50,76441,63,70069,136050,Male,Chennai,Master,Single,Engineer
60,56855,50,70676,157390,Male,Chennai,Bachelor,Divorced,Teacher
40,61721,12,64982,134244,Male,Ahmedabad,Master,Single,Business
50,131597,69,103346,162691,Female,Bangalore,Bachelor,Single,Doctor
60,61850,73,93154,78640,Male,Ahmedabad,Master,Married,Other
35,120659,44,87190,143410,Male,Ahmedabad,Bachelor,Single,Doctor
67,54723,52,53203,232681,Male,Mumbai,Master,Single,Engineer
47,55739,9,55617,147395,Female,Chennai,Bachelor,Married,Engineer
43,149357,99,97311,216158,Male,Ahmedabad,PhD,Single,Teacher
33,147929,65,107037,265023,Male,Delhi,PhD,Single,Teacher
30,25539,10,81212,133191,Male,Chennai,High School,Divorced,Engineer
56,93029,46,7005,286063,Male,Mumbai,Master,Divorced,Doctor
50,84509,58,180307,154728,Female,Mumbai,Master,Single,Doctor
43,136360,37,12973,254223,Female,Delhi,Bachelor,Divorced,Business
65,121140,52,47976,21544,Male,Mumbai,High School,Single,Engineer
18,41311,99,199869,55936,Male,Chennai,PhD,Divorced,Other
66,123243,81,190938,195360,Female,Bangalore,High School,Single,Other
55,89180,13,18804,224590,Female,Bangalore,Bachelor,Divorced,Doctor
19,136985,6,89613,286710,Female,Ahmedabad,Master,Single,Teacher
66,105981,58,194008,19880,Female,Mumbai,High School,Married,Teacher
23,55934,48,48276,148008,Female,Chennai,Master,Married,Doctor
63,29511,32,25680,259718,Female,Delhi,PhD,Single,Business
67,20183,11,61967,17198,Male,Delhi,Bachelor,Divorced,Engineer
55,29475,81,17862,13376,Male,Chennai,Master,Married,Other
59,104766,5,88438,72432,Female,Chennai,High School,Divorced,Doctor
41,83130,6,171625,220531,Female,Delhi,Bachelor,Divorced,Teacher
35,79577,74,140956,68295,Female,Mumbai,PhD,Married,Engineer
44,146968,97,61313,234953,Male,Ahmedabad,High School,Married,Other
58,46008,94,165033,56313,Female,Ahmedabad,Master,Divorced,Business
25,96868,21,32562,111873,Male,Ahmedabad,Master,Single,Doctor
45,67941,42,158137,287376,Male,Chennai,Bachelor,Married,Engineer
27,62756,81,164156,219300,Female,Delhi,PhD,Single,Other
34,90258,27,115746,50108,Female,Delhi,High School,Single,Business
46,100730,3,52038,227886,Male,Delhi,PhD,Married,Teacher
23,112167,60,153029,212435,Male,Delhi,High School,Single,Engineer
31,47912,93,69116,90305,Male,Delhi,High School,Single,Doctor
39,102702,66,93080,9821,Female,Bangalore,Bachelor,Single,Other
23,70659,93,63278,153869,Female,Chennai,Master,Single,Teacher
43,66840,49,111549,70580,Female,Chennai,Master,Divorced,Teacher
56,101512,34,164526,272380,Male,Bangalore,Master,Single,Other
29,147750,37,112937,31745,Female,Ahmedabad,PhD,Single,Other
52,58623,42,54796,142697,Female,Mumbai,High School,Single,Other
31,83303,65,143349,98353,Female,Chennai,Bachelor,Single,Engineer
39,66062,60,99524,155181,Male,Chennai,PhD,Divorced,Doctor
68,76690,90,67411,162071,Female,Bangalore,High School,Divorced,Teacher
40,97582,1,192141,271158,Female,Chennai,Bachelor,Divorced,Business
65,118980,59,67732,43548,Female,Chennai,High School,Married,Other
24,43634,4,183933,206203,Female,Ahmedabad,Bachelor,Married,Doctor
57,144710,14,181559,46033,Female,Bangalore,PhD,Divorced,Business
67,142501,18,173256,63235,Male,Chennai,High School,Married,Engineer
42,24090,34,24398,81860,Male,Delhi,High School,Divorced,Teacher
30,65266,1,80906,100285,Male,Bangalore,PhD,Single,Doctor
38,50008,53,29517,30822,Male,Ahmedabad,Bachelor,Divorced,Doctor
58,107643,22,95395,87392,Male,Mumbai,Master,Divorced,Teacher
27,78704,80,198855,125123,Female,Chennai,Master,Married,Teacher
26,131081,61,25564,39985,Male,Delhi,Bachelor,Divorced,Other
32,82866,22,126570,30276,Male,Delhi,Bachelor,Single,Teacher
69,137374,50,112554,218044,Female,Mumbai,Master,Divorced,Doctor
19,28382,16,8111,139059,Male,Bangalore,High School,Divorced,Other
42,67774,28,153045,275474,Male,Ahmedabad,PhD,Divorced,Teacher
30,94570,92,101190,162045,Male,Chennai,Master,Divorced,Business
51,94062,86,132382,235203,Male,Chennai,Bachelor,Married,Business
68,109609,70,150060,53119,Female,Chennai,High School,Married,Teacher
51,66698,89,154115,230833,Female,Delhi,Bachelor,Married,Doctor
52,21110,42,185206,33940,Male,Bangalore,Master,Divorced,Other
55,135266,66,91480,13377,Male,Mumbai,PhD,Single,Other
20,101981,71,102850,209010,Female,Bangalore,PhD,Married,Other
59,20386,81,187398,272072,Male,Ahmedabad,High School,Single,Engineer
23,78513,35,131874,14604,Female,Ahmedabad,PhD,Married,Teacher
65,104120,20,90937,53029,Female,Mumbai,Master,Single,Engineer
66,131210,2,149453,149849,Male,Delhi,Master,Divorced,Engineer
36,119987,7,34264,57068,Male,Mumbai,Master,Divorced,Business
20,67801,96,154141,206145,Male,Ahmedabad,High School,Married,Other
35,134012,49,175036,197550,Male,Delhi,Master,Single,Engineer
56,116085,83,198806,192275,Male,Bangalore,PhD,Divorced,Doctor
26,91857,76,109841,167977,Male,Ahmedabad,High School,Divorced,Teacher
69,109976,9,6910,117236,Male,Delhi,Master,Divorced,Doctor
29,51566,27,72020,108949,Male,Delhi,Master,Married,Other
22,126982,78,178237,140333,Male,Chennai,Bachelor,Single,Business
20,52521,2,198184,42306,Male,Bangalore,Master,Married,Doctor
28,130228,85,33821,39537,Female,Delhi,High School,Single,Doctor
47,43798,68,115293,32337,Male,Mumbai,Bachelor,Married,Engineer
21,33565,60,176464,134162,Male,Bangalore,High School,Divorced,Doctor
22,43027,85,180675,264850,Female,Bangalore,Master,Single,Business
18,127036,86,132065,284720,Female,Ahmedabad,PhD,Married,Doctor
44,117631,49,33996,40584,Male,Bangalore,Bachelor,Divorced,Doctor
45,25631,2,91890,98733,Female,Bangalore,Bachelor,Divorced,Other
46,109865,17,96765,223209,Male,Chennai,Bachelor,Single,Business
35,128556,83,198592,249795,Female,Bangalore,High School,Married,Doctor
29,76878,88,26044,211778,Female,Delhi,Bachelor,Divorced,Other
30,65206,20,43809,208363,Female,Mumbai,PhD,Single,Teacher
58,123473,76,165371,224459,Male,Chennai,PhD,Single,Doctor
19,78582,89,80247,279167,Female,Chennai,Bachelor,Divorced,Doctor
54,78334,87,194719,266199,Female,Chennai,High School,Married,Other
62,92323,98,83481,67919,Female,Chennai,High School,Single,Other
33,73619,32,33857,5540,Female,Ahmedabad,High School,Divorced,Other
65,123536,51,39503,13837,Female,Chennai,Master,Divorced,Doctor
41,46875,88,197289,255845,Female,Ahmedabad,High School,Divorced,Engineer
52,44514,42,158054,157257,Male,Ahmedabad,High School,Married,Engineer
39,42580,63,102449,108030,Male,Bangalore,Bachelor,Married,Other
53,148129,89,198900,159478,Male,Mumbai,Master,Single,Engineer
28,105827,61,54262,54054,Female,Bangalore,Bachelor,Single,Teacher
63,24288,62,155952,186912,Female,Ahmedabad,High School,Divorced,Engineer
46,26734,3,99074,276190,Female,Bangalore,High School,Single,Engineer
52,103000,89,8559,241394,Male,Delhi,Bachelor,Divorced,Doctor
65,59008,92,37549,64821,Female,Chennai,Master,Single,Engineer
32,69349,76,119755,226703,Female,Chennai,Master,Married,Other
48,27814,26,119193,81668,Female,Ahmedabad,Bachelor,Married,Doctor
59,63154,48,36159,170247,Female,Bangalore,High School,Divorced,Engineer
58,27851,8,182442,14012,Female,Delhi,Master,Single,Teacher
60,144478,5,60289,12030,Female,Delhi,Master,Single,Doctor
33,21600,11,79740,127047,Male,Delhi,PhD,Single,Doctor
27,76614,42,3252,222522,Male,Ahmedabad,Bachelor,Divorced,Doctor
66,92402,99,141938,234347,Male,Bangalore,Master,Single,Engineer
49,23692,91,116463,148099,Female,Delhi,PhD,Married,Other
68,146745,41,170069,207814,Male,Delhi,PhD,Single,Business
19,78027,19,128661,98399,Female,Bangalore,PhD,Married,Business
